Ward,Year,TimeSlot,Month,Crime_Count,Latitude,Longitude
53,2024,Night,3,1,22.37689484,88.35337932
53,2019,Afternoon,12,1,22.37699367,88.34190002
53,2013,Night,6,1,22.37700517,88.36770167
53,2008,Evening,7,1,22.3770112,88.3680605
53,2010,Afternoon,7,2,22.37705065,88.34615625
53,2022,Evening,8,1,22.37709396,88.37816897
53,2012,Afternoon,2,1,22.37713056,88.33824429
75,2012,Afternoon,7,1,22.37715683,88.3248166
53,2012,Night,5,1,22.37732852,88.34880059
75,2020,Evening,10,1,22.37736473,88.32493222
53,2012,Morning,8,1,22.37741495,88.36487998
53,2002,Afternoon,2,1,22.37748887,88.34997744
53,2002,Night,3,2,22.37751703,88.35071519
53,2014,Night,4,1,22.3775758,88.33766688
53,2001,Evening,10,1,22.37766181,88.3444587
53,2015,Afternoon,12,1,22.37790805,88.36323064
75,2015,Evening,9,1,22.37795772,88.32394622
53,2023,Afternoon,7,2,22.37798253,88.34308371
53,2022,Evening,1,1,22.37804721,88.35159785
53,2024,Night,6,1,22.37806186,88.36723733
55,2025,Evening,7,1,22.37816416,88.4608584
75,2023,Afternoon,2,1,22.37817859,88.31654615
55,2022,Afternoon,12,1,22.37821959,88.4560377
53,2016,Night,5,1,22.37827545,88.34832013
53,2020,Afternoon,3,1,22.37827697,88.36840385
74,2003,Afternoon,5,1,22.37834818,88.26616274
74,2004,Morning,4,1,22.3783758,88.26820945
74,2006,Morning,9,1,22.3783758,88.26820945
53,2004,Evening,3,1,22.37839298,88.36961688
55,2016,Night,7,1,22.37842268,88.45603654
53,2024,Afternoon,6,1,22.37842966,88.36722671
74,2010,Evening,4,1,22.37843586,88.27188924
74,2010,Morning,11,1,22.37843586,88.27188924
74,2011,Morning,7,1,22.37843586,88.27188924
74,2022,Evening,10,1,22.37843586,88.27188924
74,2003,Afternoon,10,1,22.37843596,88.27187094
74,2004,Morning,9,1,22.37843596,88.27187094
74,2005,Morning,6,1,22.37843596,88.27187094
74,2010,Afternoon,6,1,22.37843596,88.27187094
74,2010,Night,10,1,22.37843596,88.27187094
74,2022,Afternoon,2,1,22.37843596,88.27187094
74,2022,Afternoon,6,1,22.37843596,88.27187094
74,2012,Morning,2,1,22.37843606,88.27185264
74,2015,Afternoon,3,1,22.37843606,88.27185264
74,2011,Evening,10,1,22.37843824,88.27195882
74,2018,Afternoon,4,1,22.37843824,88.27195882
74,2020,Morning,4,1,22.37843824,88.27195882
53,2003,Night,9,1,22.3784417,88.37371764
53,2007,Night,8,1,22.37844867,88.37436204
53,2017,Evening,11,1,22.37848986,88.33576913
53,2024,Evening,4,1,22.37855787,88.33820069
53,2015,Night,11,1,22.37861456,88.36839657
55,2023,Afternoon,1,1,22.37863728,88.45357539
75,2010,Afternoon,5,1,22.37866044,88.33100805
74,2006,Night,3,1,22.37871619,88.2901087
75,2008,Night,6,1,22.37887411,88.32017023
53,2001,Afternoon,5,1,22.37888343,88.36483743
75,2015,Evening,6,2,22.3788971,88.33160014
53,2023,Night,7,1,22.37908108,88.36123721
53,2003,Afternoon,12,1,22.37910577,88.36482887
53,2012,Night,8,1,22.37913682,88.36603
53,2005,Afternoon,11,1,22.37930988,88.35155279
75,2004,Morning,7,1,22.3793473,88.33415995
75,2005,Evening,3,1,22.37934773,88.33408674
53,2020,Afternoon,5,1,22.37937784,88.33643739
75,2021,Night,3,1,22.37947368,88.34343451
53,2019,Night,7,1,22.37949672,88.34509684
75,2025,Night,10,5,22.37950817,88.32308563
53,2008,Evening,9,1,22.37953468,88.34793083
53,2023,Evening,4,1,22.37956859,88.35051584
49,2008,Evening,4,1,22.37960578,88.35345601
53,2018,Night,6,1,22.37963438,88.35553575
53,2021,Morning,1,1,22.37969641,88.36068742
75,2022,Morning,12,2,22.37973446,88.32036834
53,2011,Morning,12,1,22.37974281,88.36432328
49,2023,Evening,7,1,22.37985921,88.37437031
75,2001,Morning,10,1,22.37989265,88.35139062
75,2007,Evening,4,1,22.37991482,88.32197475
50,2020,Night,5,1,22.37995035,88.38305886
50,2003,Evening,12,1,22.37997466,88.38573532
50,2011,Afternoon,3,1,22.37997466,88.38573532
75,2017,Evening,2,1,22.37999067,88.33815716
75,2023,Afternoon,8,4,22.38003696,88.32363821
75,2022,Night,6,1,22.38014932,88.32651315
75,2013,Night,3,1,22.38024333,88.30765988
74,2004,Morning,6,1,22.38025039,88.28455525
75,2022,Evening,11,2,22.38032008,88.32614408
75,2005,Evening,5,1,22.38036577,88.31847577
49,2010,Afternoon,4,1,22.38041685,88.36807219
52,2014,Night,3,1,22.38042815,88.46205067
50,2001,Morning,11,1,22.38048826,88.38436454
75,2009,Morning,7,1,22.38055876,88.35151857
49,2003,Morning,7,1,22.38059163,88.36598
75,2025,Afternoon,8,2,22.38062075,88.32372583
75,2020,Afternoon,8,2,22.38063375,88.33211881
75,2022,Morning,11,2,22.38066481,88.33365383
49,2009,Afternoon,7,1,22.38069781,88.3611852
49,2001,Night,4,1,22.38072069,88.3779347
75,2023,Afternoon,11,27,22.38072889,88.32766988
75,2025,Evening,10,5,22.38073635,88.3316621
49,2016,Evening,4,1,22.38075271,88.36118213
75,2025,Night,5,1,22.38081245,88.33934464
75,2001,Night,6,1,22.38082447,88.34056023
75,2019,Evening,4,1,22.38100054,88.32548219
49,2015,Evening,2,1,22.38102102,88.37686169
49,2006,Evening,8,1,22.38110466,88.3792899
49,2007,Afternoon,9,1,22.38111224,88.36477021
50,2003,Afternoon,3,1,22.38127204,88.38540941
49,2005,Afternoon,6,1,22.38136737,88.37279808
75,2023,Evening,11,22,22.38139543,88.32974558
74,2001,Afternoon,3,1,22.38141916,88.27339657
75,2023,Morning,11,21,22.38153886,88.32860396
49,2012,Afternoon,4,1,22.38156029,88.36420397
75,2011,Afternoon,1,1,22.38157051,88.33364131
75,2023,Evening,12,9,22.38167653,88.33017946
75,2010,Evening,5,1,22.38170239,88.33688641
75,2012,Afternoon,11,1,22.38171585,88.34296398
74,2023,Night,3,1,22.38179751,88.28569051
50,2002,Evening,1,1,22.38186299,88.38569795
75,2020,Night,7,2,22.38186606,88.34539288
75,2022,Morning,5,1,22.38186606,88.34539288
75,2023,Night,2,1,22.38198168,88.33325385
75,2021,Afternoon,5,1,22.38200145,88.33456474
75,2022,Afternoon,12,6,22.3820298,88.32810935
75,2022,Evening,2,1,22.38205768,88.33899894
75,2025,Morning,11,7,22.38206068,88.33658411
75,2008,Afternoon,7,1,22.38219716,88.33019174
49,2018,Afternoon,5,1,22.38228172,88.3727203
75,2013,Afternoon,5,2,22.38230428,88.33038735
49,2019,Night,9,1,22.38232009,88.35751238
75,2012,Morning,5,1,22.38234847,88.32776963
75,2023,Evening,10,27,22.3823629,88.32646904
49,2005,Morning,2,1,22.38242617,88.37420831
49,2003,Evening,1,1,22.38244791,88.37556684
75,2001,Night,8,3,22.38247488,88.32632113
49,2021,Evening,10,1,22.38253172,88.36957081
49,2012,Afternoon,3,1,22.3825618,88.3713651
49,2006,Evening,9,1,22.38256219,88.37130287
49,2003,Morning,3,1,22.3826253,88.37924459
49,2020,Evening,6,2,22.38267274,88.36110597
49,2001,Evening,1,1,22.38268144,88.37420015
49,2016,Afternoon,11,1,22.38268144,88.37420015
49,2014,Evening,3,1,22.3828168,88.3780239
74,2023,Morning,9,6,22.38285307,88.28633395
49,2010,Afternoon,3,1,22.38287461,88.37270121
75,2025,Morning,10,6,22.38293059,88.33198101
49,2010,Evening,12,1,22.38295467,88.37923727
49,2023,Afternoon,4,2,22.38297721,88.35930069
75,2021,Morning,7,1,22.38310108,88.33048668
75,2002,Night,10,28,22.38315142,88.32490867
75,2019,Night,4,1,22.38316859,88.32357873
74,2020,Morning,6,1,22.38317156,88.28534502
50,2002,Morning,3,1,22.38319229,88.3829194
75,2002,Morning,4,15,22.38322108,88.32631507
75,2010,Night,2,1,22.38330975,88.32527165
49,2015,Afternoon,7,1,22.38334812,88.36175216
75,2023,Night,10,19,22.3833651,88.32687864
49,2019,Afternoon,5,1,22.3833885,88.36546871
49,2025,Morning,2,1,22.38346571,88.37119932
49,2005,Afternoon,1,1,22.3834871,88.3730631
75,2002,Evening,3,6,22.38348867,88.33461415
49,2004,Night,12,3,22.38350527,88.37455707
75,2003,Evening,7,1,22.3835441,88.31263193
75,2002,Evening,5,77,22.38360771,88.33168924
75,2002,Afternoon,12,41,22.38370008,88.32804073
75,2002,Morning,10,37,22.3837146,88.32926272
52,2003,Morning,11,1,22.38379371,88.45359846
49,2022,Evening,6,3,22.383802,88.37537087
75,2017,Evening,11,1,22.38380803,88.33442617
75,2019,Night,3,1,22.38382781,88.33619841
75,2023,Afternoon,12,11,22.38386326,88.33119616
75,2002,Morning,9,38,22.38388785,88.32727214
75,2023,Afternoon,9,33,22.38389199,88.32931252
52,2017,Evening,5,1,22.38390622,88.45359984
75,2016,Morning,12,1,22.38392301,88.34376715
75,2012,Afternoon,4,1,22.38395725,88.33096787
75,2002,Night,5,31,22.38400747,88.32809354
75,2002,Morning,11,30,22.38414737,88.32889448
49,2006,Morning,1,1,22.38415082,88.372686
75,2014,Afternoon,6,1,22.38422717,88.32370677
75,2023,Evening,9,27,22.38426918,88.33088825
75,2002,Morning,12,31,22.38429607,88.33540975
49,2009,Night,6,1,22.3842987,88.3651711
49,2022,Night,1,1,22.3842987,88.3651711
75,2024,Afternoon,3,1,22.3843265,88.35018593
75,2025,Afternoon,11,12,22.38434083,88.337584
49,2001,Afternoon,12,2,22.38435715,88.35959899
75,2006,Afternoon,3,1,22.38436714,88.3289145
75,2002,Evening,12,50,22.38437497,88.33233372
49,2019,Evening,9,1,22.38437507,88.37148392
49,2024,Afternoon,4,1,22.38441324,88.3755044
75,2002,Night,12,27,22.38442599,88.32760115
75,2002,Morning,7,46,22.38443352,88.32855561
75,2002,Afternoon,11,43,22.38445244,88.33201997
49,2003,Night,4,1,22.38449789,88.38040775
49,2016,Morning,1,1,22.38450321,88.35864165
75,2002,Afternoon,7,45,22.38450973,88.32817791
75,2002,Afternoon,4,26,22.38451967,88.33278567
75,2023,Night,12,8,22.38452641,88.3286945
75,2002,Night,8,29,22.38453502,88.33251732
50,2022,Afternoon,4,1,22.38453666,88.38775998
75,2023,Afternoon,10,34,22.38454381,88.33073571
75,2023,Evening,8,1,22.38454429,88.35139281
75,2002,Night,3,1,22.3845827,88.35139322
49,2018,Afternoon,2,1,22.38459121,88.38040513
75,2025,Afternoon,10,6,22.38464223,88.32898779
75,2017,Morning,8,1,22.38470277,88.33065708
75,2002,Afternoon,5,55,22.38475267,88.32853132
75,2023,Night,11,13,22.38476831,88.33255098
75,2002,Evening,11,39,22.38479897,88.33003421
75,2002,Morning,8,43,22.38482227,88.32832918
75,2023,Night,9,6,22.38483798,88.32950447
75,2002,Afternoon,6,52,22.38484761,88.32834077
75,2002,Evening,10,53,22.38486773,88.33158584
75,2002,Night,6,29,22.38486866,88.3246731
49,2007,Night,12,1,22.38487445,88.36794165
75,2003,Afternoon,7,1,22.38488278,88.33833299
75,2004,Night,7,1,22.38488353,88.33447401
49,2023,Afternoon,6,1,22.38489102,88.38160937
75,2009,Evening,11,1,22.38490912,88.34084124
49,2017,Afternoon,12,1,22.38492753,88.37267626
75,2002,Afternoon,1,1,22.38493732,88.34302733
75,2007,Afternoon,9,1,22.38493979,88.34307495
49,2022,Night,11,1,22.38495695,88.36344284
75,2002,Morning,5,41,22.38500285,88.33194483
75,2008,Night,12,1,22.38502843,88.35074628
75,2002,Evening,1,2,22.38503339,88.32093788
50,2023,Afternoon,8,1,22.38514099,88.38853566
49,2008,Morning,3,1,22.38519884,88.36472326
49,2015,Morning,11,1,22.38519884,88.36472326
75,2002,Evening,8,77,22.38520154,88.32877813
75,2002,Morning,6,25,22.38520324,88.3322499
75,2002,Afternoon,10,44,22.38520331,88.33105591
49,2001,Afternoon,9,3,22.38521357,88.36492068
75,2002,Night,4,10,22.38522854,88.3222504
49,2008,Afternoon,12,1,22.38523279,88.36723894
49,2020,Afternoon,10,2,22.38524942,88.37251461
49,2010,Night,3,1,22.38526022,88.36946898
74,2023,Evening,10,7,22.38526198,88.28097457
75,2002,Evening,6,67,22.3852934,88.33021129
75,2002,Afternoon,3,5,22.38530809,88.33201775
75,2002,Afternoon,9,39,22.38533952,88.33655356
75,2002,Afternoon,8,50,22.38542865,88.33098078
75,2002,Night,7,37,22.38550485,88.32641497
75,2002,Evening,4,22,22.38555755,88.33204928
74,2025,Morning,11,2,22.38560937,88.28406287
75,2002,Evening,7,63,22.38561391,88.32975109
74,2005,Afternoon,4,1,22.38578206,88.27402381
75,2011,Night,1,1,22.3858184,88.34068973
75,2013,Afternoon,8,1,22.38584172,88.34277327
75,2016,Afternoon,8,1,22.38586614,88.34466644
74,2001,Night,11,1,22.38589334,88.27425553
75,2022,Evening,8,1,22.38591368,88.32487375
74,2006,Evening,5,1,22.38592446,88.28376799
49,2008,Afternoon,11,1,22.38593138,88.35256097
74,2023,Night,4,1,22.38594282,88.28493614
49,2007,Afternoon,4,1,22.38595123,88.37266559
49,2001,Morning,12,1,22.38598442,88.35241143
75,2010,Night,11,3,22.38601566,88.31619742
74,2016,Night,5,1,22.38605521,88.29198899
49,2015,Evening,12,1,22.38608389,88.36270453
49,2008,Afternoon,6,1,22.38608565,88.36286565
74,2024,Morning,11,1,22.3861069,88.29605359
49,2017,Evening,6,1,22.38614054,88.36734042
49,2021,Afternoon,4,1,22.38614068,88.36731845
75,2020,Evening,11,1,22.38616514,88.32172026
51,2021,Evening,12,1,22.38623029,88.39632099
49,2019,Evening,5,2,22.38623067,88.37074078
75,2002,Night,9,27,22.38623466,88.32750969
75,2002,Morning,3,1,22.38626645,88.33169849
49,2018,Afternoon,1,1,22.38628272,88.3525501
75,2023,Morning,7,1,22.38628335,88.31207744
75,2023,Evening,6,1,22.38631818,88.31560369
49,2022,Afternoon,7,3,22.38633971,88.36305152
49,2020,Morning,5,1,22.38637409,88.38186759
75,2002,Evening,9,55,22.38640874,88.33294231
74,2002,Night,8,5,22.38643652,88.28827711
75,2023,Morning,10,25,22.38647261,88.32761058
49,2001,Evening,12,2,22.38648052,88.37669702
75,2025,Evening,11,8,22.38648274,88.33147647
74,2002,Afternoon,5,23,22.38653259,88.28587002
74,2023,Morning,10,3,22.38654431,88.28594495
75,2016,Evening,5,1,22.38666078,88.33465733
75,2019,Evening,8,1,22.38666675,88.33551049
74,2002,Evening,6,18,22.38666739,88.28598238
75,2013,Afternoon,1,1,22.38670372,88.33855349
50,2025,Afternoon,2,1,22.38671261,88.38650668
75,2006,Afternoon,9,1,22.38673326,88.34098496
75,2023,Morning,9,19,22.38675924,88.32612877
74,2023,Evening,9,5,22.38676611,88.28674084
49,2023,Afternoon,1,1,22.38677398,88.38155352
49,2021,Morning,2,1,22.38685865,88.37060325
49,2010,Night,6,1,22.38686389,88.35219751
49,2023,Night,4,3,22.38689443,88.37027898
74,2002,Evening,5,19,22.38691832,88.28774717
75,2023,Night,7,1,22.38693671,88.31252341
49,2022,Afternoon,1,1,22.38696181,88.36004859
49,2004,Night,5,1,22.3869826,88.36204061
74,2016,Afternoon,9,1,22.38698512,88.27331395
49,2021,Afternoon,6,1,22.38701143,88.36450505
74,2023,Night,9,5,22.3870425,88.28482434
49,2023,Night,1,1,22.38706976,88.36930212
49,2019,Afternoon,4,1,22.38708492,88.3708474
49,2008,Afternoon,9,1,22.38708719,88.37092431
49,2022,Afternoon,3,1,22.38714286,88.37478038
49,2024,Evening,4,1,22.38715959,88.37606206
50,2001,Evening,9,1,22.38718049,88.39321231
52,2022,Morning,12,1,22.38718801,88.45841828
75,2021,Evening,9,1,22.38719891,88.33508401
49,2003,Evening,10,1,22.38720699,88.379021
49,2016,Evening,7,2,22.3872227,88.36761104
49,2021,Evening,8,1,22.38724083,88.38062873
74,2023,Afternoon,9,4,22.38727593,88.28232079
50,2022,Afternoon,12,1,22.38728007,88.39308895
50,2024,Afternoon,4,1,22.38728007,88.39308895
50,2014,Afternoon,10,1,22.38729995,88.38606293
52,2014,Night,12,1,22.38730336,88.46666153
50,2002,Morning,2,1,22.38733384,88.38938055
50,2023,Night,6,1,22.38733384,88.38938055
74,2022,Morning,11,1,22.38736238,88.29282926
74,2023,Night,10,5,22.38739528,88.28654882
52,2002,Afternoon,2,1,22.38739969,88.45479977
75,2002,Night,11,14,22.38740517,88.3266261
52,2022,Night,12,1,22.3874103,88.45841737
74,2025,Evening,11,3,22.38743693,88.28804424
75,2023,Morning,12,7,22.38744923,88.33801598
49,2022,Afternoon,10,1,22.38754194,88.38031355
75,2018,Morning,1,1,22.387608,88.33785267
49,2009,Evening,9,2,22.38763163,88.36805614
75,2020,Evening,8,1,22.3876621,88.34262409
74,2001,Evening,11,1,22.38766482,88.28772085
75,2023,Evening,4,1,22.3876723,88.34321735
49,2024,Afternoon,12,1,22.38775621,88.37057651
49,2021,Night,11,1,22.38792956,88.36515215
49,2021,Afternoon,11,1,22.38793048,88.36500204
74,2002,Evening,7,20,22.38795671,88.28827426
75,2025,Night,11,4,22.38798574,88.32783608
49,2007,Night,8,1,22.38801014,88.35371099
74,2023,Night,11,8,22.38802975,88.28853452
49,2007,Night,10,1,22.38804085,88.38258921
49,2001,Night,6,2,22.38807562,88.3688047
49,2025,Morning,5,1,22.38808425,88.35370812
75,2006,Evening,6,1,22.38811528,88.31085104
74,2025,Morning,10,3,22.38813159,88.27512926
74,2002,Afternoon,8,10,22.38813747,88.29098052
75,2019,Afternoon,9,1,22.38821723,88.33505438
49,2017,Night,3,1,22.38824695,88.37419944
49,2019,Afternoon,10,1,22.38828265,88.37419617
49,2021,Night,8,1,22.38830223,88.3802964
50,2023,Afternoon,12,5,22.38832993,88.39136976
74,2002,Afternoon,10,15,22.38841512,88.28423965
49,2024,Night,6,1,22.388454,88.37134578
49,2001,Evening,9,1,22.38847574,88.38151028
75,2010,Night,4,1,22.38849105,88.33609344
75,2009,Evening,3,1,22.3885819,88.34301094
49,2007,Evening,12,1,22.38866788,88.38150511
49,2019,Evening,7,2,22.38883628,88.36001644
74,2002,Evening,8,13,22.38889227,88.28651372
74,2023,Afternoon,1,1,22.38890101,88.2939977
75,2014,Afternoon,9,1,22.3889639,88.34153207
75,2022,Night,12,2,22.38900356,88.34062809
74,2002,Night,6,8,22.38900395,88.28839028
74,2002,Morning,5,12,22.38913833,88.29000702
75,2018,Afternoon,9,1,22.38914271,88.33213483
74,2002,Afternoon,11,9,22.38916185,88.28752991
75,2014,Night,8,1,22.38919171,88.34152715
74,2025,Night,11,9,22.38922283,88.28530674
74,2002,Night,9,14,22.38925532,88.2836116
50,2023,Night,12,2,22.38930264,88.38616962
75,2002,Night,1,1,22.3893357,88.31244512
49,2008,Afternoon,8,2,22.38944571,88.37692043
74,2002,Night,12,8,22.3894496,88.27974602
52,2002,Night,3,1,22.38946628,88.45359126
52,2022,Afternoon,1,1,22.38948504,88.46431977
74,2002,Evening,9,14,22.38948872,88.28682696
74,2002,Morning,11,8,22.38958344,88.28528214
74,2002,Night,10,13,22.38959536,88.28775981
75,2022,Afternoon,7,1,22.38964735,88.34151365
74,2002,Night,7,10,22.38967287,88.28945035
49,2001,Afternoon,10,2,22.38969144,88.36589698
49,2018,Night,12,1,22.38975511,88.35966877
74,2002,Evening,4,8,22.38977281,88.29010083
75,2022,Afternoon,10,1,22.38978146,88.35122917
74,2002,Morning,10,8,22.38978763,88.28443563
74,2023,Morning,12,3,22.38980741,88.28633529
74,2023,Afternoon,10,9,22.38985251,88.28569991
74,2025,Night,10,3,22.38985334,88.27528438
52,2001,Evening,12,1,22.38988484,88.45735316
49,2011,Evening,10,1,22.38993901,88.35966344
75,2021,Night,2,1,22.38993906,88.33111056
74,2002,Afternoon,12,13,22.38995672,88.28904388
74,2022,Afternoon,12,4,22.39002183,88.28803388
74,2023,Morning,11,6,22.39002207,88.28508644
49,2007,Night,3,1,22.39004539,88.37051016
49,2019,Night,4,1,22.39007558,88.37051049
49,2010,Evening,4,1,22.39010645,88.35965793
49,2002,Evening,1,2,22.39018879,88.37459443
49,2022,Evening,9,2,22.3902102,88.36714354
49,2012,Evening,7,1,22.39028242,88.38267654
49,2025,Night,2,1,22.3902946,88.37413787
75,2008,Evening,8,1,22.39030618,88.33636875
74,2023,Afternoon,3,2,22.39034499,88.29115068
49,2008,Afternoon,10,3,22.3904571,88.3717633
50,2023,Evening,7,1,22.3904821,88.39704686
50,2023,Evening,12,1,22.3904821,88.39704686
50,2024,Afternoon,11,1,22.3904821,88.39704686
50,2025,Afternoon,7,1,22.3904821,88.39704686
49,2022,Evening,11,2,22.39048447,88.37182805
74,2002,Night,5,13,22.39053824,88.28964804
49,2001,Evening,3,1,22.39058241,88.36753552
74,2002,Morning,12,10,22.39060664,88.28742863
52,2025,Morning,10,5,22.39067578,88.45257606
49,2014,Evening,6,1,22.3906924,88.36750011
74,2007,Evening,2,1,22.39078425,88.29388437
52,2019,Afternoon,11,1,22.39081367,88.45479418
49,2016,Night,8,2,22.39083102,88.36637926
74,2002,Morning,6,9,22.39087071,88.28920682
49,2012,Morning,12,1,22.39091053,88.3831669
49,2024,Morning,4,1,22.39091258,88.38327677
52,2013,Morning,1,1,22.39094594,88.45113419
49,2024,Night,3,3,22.39096495,88.36167001
52,2017,Night,2,1,22.39098162,88.45113463
75,2015,Night,9,1,22.39105406,88.3463179
52,2007,Morning,6,1,22.39112295,88.46790659
75,2023,Morning,8,1,22.39120673,88.30623557
75,2013,Afternoon,7,1,22.39125052,88.33818383
75,2016,Morning,11,1,22.39125052,88.33818383
75,2018,Afternoon,6,1,22.3912508,88.33813623
52,2018,Morning,7,1,22.39126169,88.44991508
75,2020,Night,8,1,22.39132717,88.3446987
52,2015,Morning,3,1,22.39133,88.4523509
52,2004,Morning,3,1,22.39133578,88.44991598
75,2008,Evening,7,1,22.39133735,88.34529199
49,2011,Night,6,2,22.39134303,88.36609228
74,2023,Morning,1,2,22.39135468,88.28033953
52,2021,Night,5,1,22.3913742,88.44991645
49,2020,Evening,5,1,22.39154557,88.36262847
49,2020,Morning,12,1,22.39162747,88.36940343
49,2011,Afternoon,4,1,22.39162949,88.36952063
74,2002,Morning,9,8,22.39166079,88.28719757
75,2010,Night,8,1,22.39166983,88.34752181
75,2002,Evening,2,1,22.39173303,88.3511695
49,2008,Night,9,2,22.39177095,88.36389554
74,2002,Morning,8,8,22.39183398,88.28416265
74,2002,Morning,7,7,22.39185476,88.29091184
49,2018,Afternoon,7,1,22.39186919,88.37776935
49,2015,Afternoon,8,1,22.3919009,88.3753237
74,2002,Afternoon,4,9,22.39191211,88.29013798
75,2020,Evening,12,1,22.39194064,88.34629071
74,2025,Afternoon,11,2,22.39201481,88.28814381
49,2006,Evening,4,1,22.39210345,88.37408463
74,2002,Afternoon,7,24,22.39211785,88.28640895
49,2003,Afternoon,9,2,22.39215078,88.36418403
74,2023,Afternoon,11,10,22.39215186,88.28728037
49,2019,Night,5,1,22.39220039,88.36325442
75,2024,Afternoon,4,1,22.39220147,88.31954114
51,2019,Afternoon,12,1,22.39223816,88.43221545
49,2017,Evening,11,1,22.39241711,88.35921792
50,2023,Night,9,7,22.39241989,88.38924031
74,2002,Afternoon,6,14,22.39247445,88.28370479
74,2002,Afternoon,9,12,22.39248287,88.27943686
74,2018,Afternoon,11,1,22.39250198,88.2828758
